_id,car_name,car_price,year,style,madein,kilometer,province,district,gearbox,fuel,descri
670b8e81321cad3440000151,Mercedes-Benz GLC 300 4Matic 2024,2 tỉ 498 triệu,2024,SUV,Trong nước,26.789 km,Tp.HCM,Quận 7,Số tự động,Máy xăng,"#Mercedes_Benz GLC300_4Matic Model 2024 Odo 26.789 Cây (sang trọng hiện đại). Màu đen/nội thất nâu. Động cơ 2.0L tăng áp kết hợp động cơ điện EQ Boots sản sinh công suất 258 mã lực, hộp số 9 cấp cùng hệ thống dẫn động 4 bánh toàn thời gian. Xe trang bị: Đèn pha Digital Light hiện đại bậc nhất, mâm AMG 20 inch, nội thất thể thao AMG Line bọc da Artico, ốp nhôm vân carbon, màn hình cảm ứng 11.9 inch MBUX mới, 15 loa Burmester 3D, đèn viền 64 màu, sạc không dây, cửa sổ trời toàn cảnh, đá cốp,... Bảo hành chính hãng không giới hạn km, Bao test hãng Toàn Quốc. Tặng ngay gói chăm sóc xe và phủ Ceramic cao cấp. CAM KẾT: Xe không đâm đụng, không ngập nước, km chuẩn. Ngân hàng hỗ trợ 70% _90%. Giá tham khảo: 2. Tỷ 498 VND. 0966876509 (HÀ TẤN PHÁT). - ----------------------------------. Salon Good Car - Always like new. 290 Nguyễn Văn Linh, Bình Thuận, Quận 7, TPHCM."
670b8e81321cad3440000152,Mercedes-Benz GLC 300 4Matic V1 2022,1 tỉ 958 triệu,2022,SUV,Trong nước,15.000 km,Tp.HCM,Quận 7,Số tự động,Máy xăng,"#Mercedes_GLC300_4MATIC (V1) Sx 2022 Odo: 15.000 Cay (siêu siêu lướt). Màu Xám Titan /nội thất đen. GLC300AMG (V1) được trang bị: Động cơ 2.0L 258Hp dẫn động 4 bánh mượt mà, mâm 19-inch AMG, Bodykit AMG, 13 loa Burmester, Cam 360, đồng hồ điện tử,, cửa sổ trời Panorama, đèn pha MultiBeam Led, ghế da cao cấp, keyless go... Cùng với đó là vô lăng DCut AMG, đá cốp rảnh tay. Bảo hành chín hãng không giới hạn km, Bao test hãng Toàn Quốc. Tặng ngay gói chăm sóc xe và phủ Ceramic cao cấp. CAM KẾT: Xe không đâm đụng, không ngập nước, km chuẩn. Ngân hàng hỗ trợ 70% _90%. Giá tham khảo: 1. Tỷ 958 VND. 0966876509 (HÀ TẤN PHÁT). - ----------------------------------. Salon Good Car - Always like new. 290 Nguyễn Văn Linh, Bình Thuận, Quận 7, TPHCM."
670b8e82321cad3440000153,Mercedes-Benz GLC 300 4Matic 2022,1 tỉ 858 triệu,2022,SUV,Trong nước,16.789 km,Tp.HCM,Quận 7,Số tự động,Máy xăng,"#Mercedes_GLC300_4MATIC Model 2022 Odo. 16.789 Cây (Siêu siêu lướt). Màu Trắng /Nội thất đen. Tên Cty xuất hoá đơn. Động cơ tăng áp I4 2.0L cho công suất 258 mã lực cùng hộp số tự động 9 cấp và hệ dẫn động 4 bánh toàn thời gian. Trang bị: Đèn pha MultiBeam, mâm AMG 19 inch, 13 loa Burm, ghế da Artico cao cấp, nội thất ốp gỗ sồi, đèn viền nội thất 64 màu, Apple Carplay, keyless go, cửa sổ trời panorama, cam 360,... Bảo hành chính hãng không giới hạn km, Bao test hãng Toàn Quốc. Tặng ngay gói chăm sóc xe và phủ Ceramic cao cấp. CAM KẾT: Xe không đâm đụng, không ngập nước, km chuẩn. Ngân hàng hỗ trợ 70% _90%. Giá tham khảo: 1. Tỷ 858 VND. Hotline - Inbox Zalo. : 0966876509 (HÀ TẤN PHÁT). - ----------------------------------. Salon Good Car - Always like new. 290 Nguyễn Văn Linh, Bình Thuận, Quận 7, TPHCM."
670b8e82321cad3440000154,Jaguar F Type 2014,2 tỉ 599 triệu,2014,Coupe,Nhập khẩu,10.000 km,Tp.HCM,Quận 7,Số tự động,Máy xăng,"Jaguar F-Type sx 2014 đi 10 ngàn km. 340 hp. Cánh gió chỉnh điện. Ống xả thể thao kích thích thính giác. Mâm 19”. Ghế xe đua. Và nhiều điều thú vị khác chờ chủ nhân mới trãi nghiệm. Gía chào bán 2 tỷ 599 triệu. ———————————————. WashUp - Mua bán và detailing ô tô chuyên nghiệp. Huy Kha - 0907000066. 125-127 đường số 10 phường Tân phong quận 7, phú Mỹ Hưng. Xe đảm bảo ko đâm đụng, ngập nước. Bao test hãng. Bao bank, duyệt hồ sơ trong ngày."
670b8e83321cad3440000155,Kia Carens 1.5L Luxury 2023,629 triệu,2023,SUV,Trong nước,33.000 km,Hà Nội,Sóc Sơn,Số tự động,Máy xăng,"Kia Caren Luxury 2023! Tư nhân 1 chủ. Chuẩn odo 3,3 vạn. 4 Lốp theo xe. Sơ cua chớm hạ. Dán kính - trải sàn. Keo chỉ zin. Máy số zin. Cam kết không tai nạn. Cam kết không ngập nước. Netcar auto cam kết bằng văn bản 5 tiêu chí. Nếu sai xin hoàn tiền check và cọc. ️ Xe không ngập nước. ️ Xe không bổ máy. ️ Xe không tai nạn ảnh hưởng đến khung, gầm. ️ Keo chỉ còn zin theo xe. ️ Pháp lý rõ ràng, hồ sơ đẩy đủ sang tên. Xe bán ra luôn được bảo hành hỗ trợ, tư vấn. Netcar mang cả tâm huyết vào từng chiếc xe. Inox để nhận đc full video xe và hình ảnh. Hỗ trợ trả góp 70% giá trị xe."
670b8e84321cad3440000156,Lexus RX 350L 2019,3 tỉ 050 triệu,2019,SUV,Nhập khẩu,80.000 km,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,"Lexus Rx350L(7 chỗ) sx2019 đen nội thất nâu, chạy 8v full lịch sử bảo dưỡng. Liên hệ trực tiếp để biết thông tin chi tiết. Hỗ trợ trả góp 70% lãi suất thấp. Hotline/zalo 0944 33 88 99."
670b8e84321cad3440000157,Mercedes-Benz S450L 4Matic 2019,2 tỉ 350 triệu,2019,Sedan,Trong nước,33.000 km,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,"S450L sx2019 đen nội thất nâu, Chạy 3 vạn km, Hotline/zalo 0944 33 88 99."
670b8e85321cad3440000158,BMW 730Li 2011,635 triệu,2011,Sedan,Nhập khẩu,83.000 km,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,"BMW 730 sx2011, đen nội thất kem, chạy hơn 8v km, chạy cực sướng. Gi. Á hơn 600tr xíu thôi. Liên hệ trực tiếp hoặc nhắn tin Zalo. Hotline/zalo 0944 33 88 99."
670b8e85321cad3440000159,Hyundai Tucson 2.0 Đặc biệt 2020,710 triệu,2020,SUV,Trong nước,61.000 km,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,"Hyundai Tucson sx2020 2.0 xăng, bản đặc biệt ATH. Xe dc trang bị: Cửa sổ trời toàn cảnh Panorama, 2 ghế điện, cốp điện, sạc không dây, Cruise control, phanh tay điện tử, hỗ trợ xuống dốc, 6 túi khí, lazang 18inch, đèn pha led cực sáng.... Cam kết về chất lượng, hỗ trợ trả góp 70% lãi suất thấp. Hotline/zalo 0944 33 88 99."
670b8e85321cad344000015a,Ford Ranger XLS 2.2 4x2 AT 2023,665 triệu,2023,Bán Tải,Trong nước,25.000 km,Bắc Ninh,Bắc Ninh,Số tự động,Máy dầu,"Ranger xls 2023 tại Bắc Giang, xe cực đẹp, Khung gầm cao chỉ động cơ nguyên bản hỗ trợ trả góp 70% tronh 7 năm."
670b8e85321cad344000015b,Mitsubishi Xpander Cross 1.5 AT 2023,670 triệu,2023,SUV,Nhập khẩu,11.000 km,Tp.HCM,Tân Phú,Số tự động,Máy xăng,Xpander Cross Nâu nhập indo. Odo 11.000km Sơn zin cả xe. Biển số 61K trắng. CCB. Giá 670Tr. Xe qua sử dụng bảo hành chính hãng Mitsubishi. Cam kết 3 không: - Không đâm đụng. - Không ngập nước. - Không tua đồng hồ. Hỗ trợ trả góp qua ngân hàng 75%.
670b8e86321cad344000015c,Kia Rondo 2015,385 triệu,2015,Hatchback,Nhập khẩu,12.000 km,Tp.HCM,Gò Vấp,Số tự động,Máy dầu,"Bán xe bán xe kia rondo 7 chỗ zin 90 % xe nhà sử dụng ký, đầy đủ chức năng hoạt động tốt, mới bảo dưỡng định kỳ, có đổi xe hổ trợ ngân hàng, có hoa hồng cho người giới thiệu, xem xe tại 279C Nguyễn Tri Phương phường Bửu Hòa Biên Hòa ĐN hoặc cầu vượt linh xuân thủ đức tphcm."
670b8e87321cad344000015d,Mercedes-Benz S450 4Matic Luxury 2022,4 tỉ 598 triệu,2022,Sedan,Nhập khẩu,12.345 km,Tp.HCM,Quận 7,Số tự động,Máy xăng,"#Mercdes_S450_Luxury 4Matic model 2023 Odo 12.345 Cây (Xe Nhập Thái). Màu đen / nội thất đen. Sử động động cơ I6 3.0L cho công suất cực đại 367 mã lực, dẫn động 4 bánh. Các trang bị nổi bật: Đèn MultiBeam, mâm 20 inch, nội thất da nappa, ốp vân carbon, màn hình cảm ứng OLED 12,8 inch, 15 loa Burmester, ghế massage có sưởi/làm mát, đèn nội thất 64 màu, 2 hình sau, cam 360,... Bảo hành chính hãng không giới hạn km, Bao test hãng Toàn Quốc. Tặng ngay gói chăm sóc xe và phủ Ceramic cao cấp. CAM KẾT: Xe không đâm đụng, không ngập nước, km chuẩn. Ngân hàng hỗ trợ 70% _90%. Giá tham khảo: 4. Tỷ 598 VND. 0966876509 (HÀ TẤN PHÁT). - ----------------------------------. Salon Good Car - Always like new. 290 Nguyễn Văn Linh, Bình Thuận, Quận 7, TPHCM."
670b8e87321cad344000015e,Porsche Cayenne Turbo 2014,1 tỉ 290 triệu,2014,SUV,Nhập khẩu,74.000 km,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,"Porsche Cayenne sản xuất 2014 chạy 7,4v km khẳng định thị trường hiếm có chiếc nào đẹp thế này. Bản Platinum Edition(nhiều đồ hơn bản thường): Nội thất nổi bật hai tông màu đen và be, tay lái thể thao SportDesign tích hợp cần số, tựa đầu và thảm sàn nổi bật với viền màu be. Ở bậc cửa xuất hiện bảng hiệu bằng kim loại “ Platinum Edition”. Có hệ thống dẫn đường, hệ thống quản lý thông tin Porsche với định vị GPS, âm thanh Bose 14 loa, ghế trước có chức năng sưởi, cửa sổ trời, cụm đèn pha bi-xenon và hệ thống hỗ trợ đỗ xe (Park Assist front and rear).... Động cơ V6 3,6 lít, sản sinh công suất tối đa 300 mã lực, momen xoắn cực đại 400 Nm. Chiếc xe có khả năng tăng tốc từ 0 đến 100 km/h trong vòng 7,4s. Liên hệ trực tiếp để biết thông tin chi tiết. Cam kết về chất lượng, hỗ trợ sang tên đổi chủ, làm ngân hàng!"
670b8e87321cad344000015f,Mercedes-Benz Vito 2013,205 triệu,2013,Bán Tải,Nhập khẩu,160.000 km,Hà Nội,Hà Đông,Số sàn,Máy dầu,Bán mec vito sx 2013 sơn nguyên bản 3 chỗ 800kg máy cực gon điều hòa mát sâu lốp mới xe chính chủ.
670b8e88321cad3440000160,Ford Focus 1.8L 2012,200 triệu,2012,Hatchback,Trong nước,120.000 km,Hà Nội,Hà Đông,Số tự động,Máy xăng,"Ford Focus sx 2012 số tự động 5 chỗ ngồi cực rộng dãi và đầm chắc nhất phân khúc hạng C maý 1.8 săng ăn 8 it. Xe đẹp xuất sắc. Máy số zin. Cam kết xe không tai nạn, ngập nước. - Giấy tờ pháp lý minh bạch chính chủ."
670b8e88321cad3440000161,Hyundai Grand Starex 2005,95 triệu,2005,Minibus,Nhập khẩu,160.000 km,Hà Nội,Ba Đình,Số sàn,Máy dầu,"Bán Starex sx 2005 dầu 6 chỗ 800kg. Xe nguyên bản, máy êm không khói. Địa chỉ xem xe: Ba Đình, Hà Nội."
670b8e88321cad3440000162,Audi A6 45 TFSI 2021,1 tỉ 699 triệu,2021,Sedan,Nhập khẩu,22.000 km,Tp.HCM,Quận 7,Số tự động,Máy xăng,"Audi A6 45TFSI sx 2021 đăng ký 2022 đi 22 ngàn full lịch sử hãng còn PPF nguyên xe. Gía 1 tỷ 699 triệu. ———————————————. ‍ HuyKha - 0907000066. WashUp - Mua bán và detailing ô tô chuyên nghiệp. 125-127 đường số 10 phường Tân phong quận 7, phú Mỹ Hưng. Xe đảm bảo ko đâm đụng, ngập nước. Bao test hãng. Bao bank, duyệt hồ sơ trong ngày."
670b8e89321cad3440000163,Toyota Camry GLi 2001,110 triệu,2001,Sedan,Trong nước,20 km,Hà Nội,Hà Đông,Số sàn,Máy xăng,Bán camry sx 2001 xe đẹp máy chất điều hòa mát đăng kiểm mới.
670b8e89321cad3440000164,Hyundai Starex 2.4 MT 2004,70 triệu,2004,Van/Minivan,Nhập khẩu,160.000 km,Hà Nội,Hà Đông,Số sàn,Máy dầu,\4Hyundai Starex 2004 máy dầu 6 chỗ 800kg xe đẹp máy êm ko khói đhoa cực mát xe cc miễn TG. Starex 2004 dầu 3 chỗ 900kg ko lỗi ko khói máy êm.
670b8e8a321cad3440000165,Mercedes-Benz Vito 2013,205 triệu,2013,Bán Tải,Nhập khẩu,160.000 km,Hà Nội,Hà Đông,Số sàn,Máy dầu,Bán mec vito sx 2013 sơn nguyên bản 3 chỗ 800kg máy cực gon điều hòa mát sâu lốp mới xe chính chủ.
670b8e8a321cad3440000166,Mercedes-Benz E250 E250 2018,1 tỉ 130 triệu,2018,Sedan,Trong nước,64.000 km,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,"E250 sản xuất 2018, đen nội thất nâu, chạy hơn 6 vạn km, chủ xe độ gần 200tr tiền đồ chơi. Cam kết về chất lượng, hỗ trợ trả góp 75% lãi suất thấp."
670b8e8a321cad3440000167,BMW 320i 2016,599 triệu,2016,Sedan,Nhập khẩu,79.000 km,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,"BMW 320 sản xuất 2016, đỏ nội thất kem, chạy chưa đến 8 vạn siêu đẹp. Cam kết về chất lượng, hỗ trợ trả góp 70% lãi suất thấp. Liên hệ trực tiếp để biết thông tin chi tiết."
670b8e8a321cad3440000168,Bentley Mulsanne 6.8 V8 2014,7 tỉ 900 triệu,2014,Sedan,Nhập khẩu,53.000 km,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,"Bentley Mulsanne 6.8 V8 sản xuất 2014, chạy hơn 5 vạn km như mới! Cam kết về chất lượng, hỗ trợ sang tên, trả góp lãi suất thấp. Liên hệ trực tiếp để biết thông tin chi tiết."
670b8e8b321cad3440000169,McLaren 720S 4.0 V8 2017,8 tỉ 900 triệu,2017,Sport Car,Nhập khẩu,12.000 km,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,"McLaren 720S sản xuất 2017, chạy hơn vạn như mới. Giá hợp lý Các dân chơi bơi hết vào đây. SĐT 0944 33 88 99."
670b8e8b321cad344000016a,Land Rover Range Rover Evoque evoque 2014,790 triệu,2014,SUV,Nhập khẩu,60.000 km,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,"Range Rover Evoque Dynamic(bản cao nhất của Evoque). Sản xuất 2014 chạy 6 vạn siêu mới! Xe trang bị hộp số 9 cấp dẫn động 4 bánh, đèn xenon mắt liếc, tự động pha/cốt, âm thành vòm 17 loa Meridian, 5 camera, cảnh báo làn, đèn gầm, cốp điện, cửa nóc toàn cảnh, 2 bô vuông, sấy sưởi làm mát ghế trước sau, lùi chuồng tự động, nội thất 2 màu, lazang 20 inch, Cruise Control thông minh hỗ trợ phanh tự động, cảm biến đo mực nước khi đi vào đường ngập.... Liên hệ trực tiếp để biết thông tin chi tiết. Hotline/zalo 0944338899."
670b8e8c321cad344000016b,Toyota Innova 2.0E 2015,290 triệu,2015,SUV,Trong nước,120.000 km,Hà Nội,Hà Đông,Số sàn,Máy xăng,Bán innova sx 2015 chính chủ xe ko dịch vụ ko va đụng cực đẹp lốp mới.
670b8e8d321cad344000016c,Toyota Vios 1.5E MT 2022,385 triệu,2022,Sedan,Trong nước,20.000 km,Tp.HCM,Quận 2,Số sàn,Máy xăng,"- Bán xe Toyota Vios 2022, số sàn 1.5E MT, màu vàng cát. - Odo chuẩn 20.000 km, bao vào hãng kiểm tra. - Cam kết 100% không đâm đụng, không ngập nước, chuẩn đồng hồ km. - Xem xe bao thầy thợ kiểm tra và test hãng toàn quốc. - Xe nguyên zin không lỗi nhỏ, 5 lốp zin theo xe, bánh sơ cua chưa hạ. - Hỗ trợ vay ngân hàng. - Hỗ trợ sang tên. - Hỗ trợ giao xe tận nhà. - Pháp lý sang tên chuẩn. - Bảo hành khi mua. - Bên em bán có văn bản cam kết chất lượng xe. - Giá: 385 triệu. - LH: 0705.555.500 gặp Đức, quận 2, TP HCM."
670b8e8d321cad344000016d,Mercedes-Benz GLC 300 4Matic 2023,2 tỉ 678 triệu,2023,SUV,Trong nước,3.333 km,Tp.HCM,Quận 7,Số tự động,Máy xăng,"#Mercedes_Benz GLC300_4Matic Model 2024 Odo 3.333 Cay (sang trọng hiện đại). Màu trắng/nội thất nâu. Động cơ 2.0L tăng áp kết hợp động cơ điện EQ Boots sản sinh công suất 258 mã lực, hộp số 9 cấp cùng hệ thống dẫn động 4 bánh toàn thời gian. Xe trang bị: Đèn pha Digital Light hiện đại bậc nhất, mâm AMG 20 inch, nội thất thể thao AMG Line bọc da Artico, ốp nhôm vân carbon, màn hình cảm ứng 11.9 inch MBUX mới, 15 loa Burmester 3D, đèn viền 64 màu, sạc không dây, cửa sổ trời toàn cảnh, đá cốp,... Bảo hành chính hãng không giới hạn km, Bao test hãng Toàn Quốc. Tặng ngay gói chăm sóc xe và phủ Ceramic cao cấp. CAM KẾT: Xe không đâm đụng, không ngập nước, km chuẩn. Ngân hàng hỗ trợ 70% _90%. Giá tham khảo: 2. Tỷ 678 VND. 0966876509 (HÀ TẤN PHÁT). - ----------------------------------. Salon Good Car - Always like new. 290 Nguyễn Văn Linh, Bình Thuận, Quận 7, TPHCM."
